PageNumber,Title,Singer,Composer,Date,YouTube,DetailURL,Poem
2,عنق الزجاجه,ميحد حمد,الف كاففايز السعيد,2009,https://www.youtube.com/watch?v=A5eloCDQfzQ,https://www.wneen.com/lyrics/33414,"ينجلي ليل وانا حبيت داجه
في صباح هز غصن الياسميني
لا انتشى صبح الغلا وارخى حجاجه
ينمحي هم على صدر الحزيني

ول ياليل الهجر ما اثقل مزاجه
جعل مثله ما يعود ولا يجيني
والنصيب اللي تعذرني رواجه
هو سبب فرقاك يا حلم السنيني

يا معودني بحبك واندماجه
في عروقي في ضلوعي وسط عيني
والكريم يصير ذله بانحراجه
وانت حطمت الاماني في يديني

في امان الله والدرب ازدواجه
مفرق دروبه بقت له خطوتيني
يمكن احنا عقب هذا ما نتواجه
خل راحاتك توادع راحتيني

كثر ما واجهت قلبي واحتجاجه
كثر ما قدمت روحي في يميني
كثر ما قتلت السعاده في ابتهاجه
طعنتين و طعنتين و طعنتيني

لين ما اخرجته مع عنق الزجاجه
والتعب يكتب نزيفه في جبيني
ما بقى لك في عذاب القلب حاجه
خلني للريح واطلق ساعديني

والعذاب اللي بنى بكفك سياجه
هو سبايب ما حصل بينك وبيني
انت متعدي الى حد السذاجه
تخطي وترجع وترجع تنتخيني

دام صار الحب في عينك سماجه
شوف درب لا خذيته ما يجيني
انت متعاوج و ودتك العواجه
لين ضاعت من يدك احلى سنيني"
2,انا والبواخر,حسين الجسمي,ولد ناسفايز السعيد,2015,https://www.youtube.com/watch?v=UlnTkzFQYfI,https://www.wneen.com/lyrics/33406,"يحن خفاقي لا شفت البواخر
تعدت الشاطي وغابت في الامواج
تبحث على لؤلؤ طبيعي وفاخر
يزهي نحر من هو يحب التغناج
والعود الازرق لا احترق في المباخر
ما يشبه الا ريحه العذب لا فاج
واليوم ينظر لي بمنظور ساخر
كنه يريد يسبب لقبي احراج
ياللي بدا وصلك معاي يتباخر
لا ترتجي من صاحبك ضحكه حجاج
سوس الهجر في عظم الاشواق ناخر
والحزن في روض المحبين دواج
من التغطرس والكبر والتفاخر
ما جبت لجروحي من فراقك علاج
على كثر ما كنت يا زين ذاخر
في مملكه قلبي لك العرش والتاج
من قلب بالشيمه وبالعزم زاخر
اقفيت وانا عالي مثل الابراج
والله لو انك اول انسان واخر
انسان ماحتاجك ولو كنت محتاج"
2,رابع يوم,عبدالمجيد عبدالله,تصريحهشام محروس,2024,https://www.youtube.com/watch?v=diCTnKQ1-NA,https://www.wneen.com/lyrics/32990,"هذا اليوم رابع يوم والجو رعد وبرق
وهذا اليوم رابع يوم والشوق ذابحني

وهذا اليوم رابع يوم والنبض وسط العرق
يقول ابتسم وان كنت غلطان سامحني

واذا قلت ما بينك وبين السحابه فرق
لانها تريحني وشوفك يريحني

ياسيد بنات الحسن في الغرب والا الشرق
يا ليتك تمسيني غرام وتصبحني

عيونك وسيعه يا ماشالله وعودك طرق
لكن ساتر عودك ورمش الجفن محني

قبل تنزل ف وحل الهجر خاف ربك وارق
على قمه الوصل وتامل يا جارحني

يطيح المولع حزن لا سمع نوح الورق
وانا لو قطعت مواصلك ما تطيحني"
2,يتيم,حسين الجسمي و ميحد حمد,وين انتناصر السعدي,2011,N/A,https://www.wneen.com/lyrics/32830,"يتيم فاقد شوفت امه من سنين
وابوه مات من القهر والتجني
ما شاف واحد منهم بنظرت العين
والحزن يهدم في الضلوع و يبني
تنزل دموعه من لحون المغنين
و اهل اللحون من السعاده تغني
قالوا تمنى قال ابا اشوف الاثنين
كان يفيد الميتين التمني

يا كامل الاوصاف يا نادر الزين
هذا شعوري كل ما غبت عني
كيف اتقبل تعزيه بعدك الشين
واشوف عذالي تجيك وتهني
دام الهجر والشوق والحزن قاسين
ليتك علينا يا حبيبي تحني
يكفيك فني عن فنون المحبين
كم مره استطربت والفن فني

كنت اتانى من فراقك معي لين
طولت بفراقك و مات التاني
و كان الخطا منك مسامحك ه الحين
و كان الخطا مني وش تريد مني"
2,دبي العز,المجموعة,حامي الدارحسين الجسمي,2023,https://www.youtube.com/watch?v=bc2QLYyq27U,https://www.wneen.com/lyrics/30820,"انا محتار مابينه وبين دبي بالمثقال
يا اما دبي له تحلى او انه هو يحليها
او ان دبي تحلا لان ابو راشد لها خيال
نعم والله و تسبق خيلها من سبق واليها
دبي العز من طيب النسايم عودها ميال
تمسي صاحب القدر و نحن باسمه نمسيها"
2,الوردة ارتاحت,حسين الجسمي,ما كنت ادريوليد الشامي,2023,https://www.youtube.com/watch?v=CJbl5M2RdfQ,https://www.wneen.com/lyrics/29148,"اذا طاحت الوردة من يدينك اتركها
لانها اذا طاحت من يدينك ارتاحت

واذا طاحت الدمعه من عيونك امسكها
اخاف المقام يطيح معها اذا طاحت

ولا تقتفي لك فرصة ما انت مدركها
تصبر ترى فرصتك للحين ما تاحت

واذا مرتك فرصه وتقدر تملكها
اخذها عوض في فرصة قبلها راحت

غيوم السما وسط السما بيد سامكها
ماهو شرط تمطر لك لو بروقها لاحت

نفوس الرجال النخوه اللي تحركها
لو صدورها باسرار ما بعد باحت

الم تعلم ان جدودنا في معاركها
تضحي بالانفس للعفيفه اذا صاحت"
2,المزهرية,راشد الماجد,رعاك اللهحسين الجسمي,2023,https://www.youtube.com/watch?v=_yDwNAX7kTQ,https://www.wneen.com/lyrics/28253,"انا لا شفت الورد في المزهريه
بعيد عن بستانه يضيق بالي
اشعر بلحظة حزن لو هي هديه
كانني حاضر عزا شخص غالي
لو كان نور شموعه الجانبيه
ترسم ملامح ما مضى في خيالي
الذكريات الحلوه الاوليه
قدام ترهقنا صدوف الليالي
شقي يا ابن ادم ونفسك شقيه
مهما بلغت من الكبر والتعالي
ترى الرضا طبع النفوس الرضيه
ومن الشقا ما فيه مخلوق سالي
ومعاند الايام يصبح ضحيه
لو هو من اصحاب السمو والمعالي"
2,الناس في عيني سوا,محمد عبده,وياكماجد المهندس,0,https://www.youtube.com/watch?v=HzdFZA5KEgs,https://www.wneen.com/lyrics/27628,"الريح هبت والشجر مخضر غصنه مستوي
تاملوا بحساسكم ما قاله الشعر ودعوا
اسماعكم تستخرج البيت الضعيف من القوي
حتى نعرف ان الشعر فكره قبل يصبح لهو

لان الشعر عندي رساله ساميه
وتحتوي على فكر شاعر قناعاته ماهي تسقط سهو
اكتب هوانا مهتضي والقي هوانا مهتوي
والوزن ماهو ينكسر والنحو ما يبغي نحو
واعز منه قول ربي والحديث النبوي
والاهتداء بسنة اصحاب النبي يوم اهتدوا
والقصه اكبر من بحور الشعر وحروف الروي
القصه احساس يلامسني ويسمو بالسمو

دارت سنين العمر والدنيا في قلب الدنيوي
مهما بلغ به حبها ماهي على كيفه وهو
لو يبلغ نجوم السما لا بد له يومي هوي
لا بد يتعب نفس ناس جربوها وتعبوا

ياناس ياناس ياناس كم واحد من الدنيا جريح ومكتوي
ياناس ياناس كم واحد يذوق المر ويذوق الحلو
ياناس ياناس ياناس كم واحد ذراعه من زمانه ملتوي
ولا شكى ولا شكى من ضيقته لو نص خلق الله شكوا
لو قلت عدوا كم ضحايا هالزمان الماسوي
قدامكم عدادت الايام عدوا واغلطوا
والراحلين من الحياه اذكارهم تدوي دوي
خلودهم بافعالهم حتى ولو انهم فنوا

اللي راوا مصائب الدنيا على ما تنطوي
يجب عليهم نقل خبرتهم لناس ما راوا
الابن ياخذ خبرته من الشعور الابوي
قبل يموت الاب ويصير الابن هو الابو
وانا خويي لا ضمى من ناس في دمي يرتوي
اصير لعيونه خوي ويصير هو صاحب سمو
ماهو خوي حتى لو ان اسمه مع العالم خوي
اقدره تقدير اخو حتى لو ان ماهو اخو"
2,هوا الامارات,محمد عبده,N/A,0,https://www.youtube.com/watch?v=xUvLMI6YRE8,https://www.wneen.com/lyrics/27627,"صاحبي يا فاهمن قصدي ترا ماكل ديره
اتمشى في حدايقها وينعشني هواها
اتاسر قلبي لو ان نفسي في راحتها اسيره
كم بلاد يمرها قلبي واذا سافر نساها

خذ مثل هواء لندن لا خلط مسكه عبيره
لو هواء بلاد زايد ما هو يشابه هواها
والله انها اول احباب المشاعر والاخيره
ياعساني فدوة اولها وفدوة منتهاها

الله اكبر ياسنين العوج والشرهه كبيره
شرهة العاقل على عوج السنين اللي مداها
كل ما طالت منام من شرها وطول خيره
انما للخالدين الي مخلدها نضاها

والقلوب اللي مشاعرها مع العالم ظفيره
الظروف الكايده تردها عن مشتهاها
مشتهاها تجعل الدنيا مثل وصف البحيره
لذة للي شاربين ومتعة للي من راها

هكذا الانسان عمره يوم حس ويوم غيره
لو تحاول تجمع ايامه وتبحث وش وراها
ماوراها غير باقي ذكرياته في مصيره
يوم شاف امجاد غيره قال يا ليته خذاها

يحسب انه المجد فجاة مادرى ان المجد سيره
سيرة ماتنتهي دام الكواكب في سماها
والقدر على وتيره والعمر على وتيره
والسنين الي بعضهم يمشون والدنيا عطاها

ماهو بورث تحكم فيه عميان المصيره
كان مامديتها بالجهد مانالت راضاها
السعادة لو تباعد سوق الاحزان الكثيره
كل واحد يعتريه الحزن تلقاه اشتراها

السعاده ما اشترتها روس الاموال الوفيره
شوف كم تاجر يدورها ولكن ما لقاها
بس انا ما احتاج مال احتاج فعلا شي غيره
شي يسمو بالنفوس وسنين يظهر محتواها

هي قصيدة شاعر وضح لك الي في ضميره
يعرف وش علته لكن ما يجهل وش دواها
غاص بالهوجاس باعماق المحيطات الغزيره
لين جاب الي يليق بمستواه ومستواها

مو مهم تكون نشرت في مجلات مثيره
المهم تقوللي كم شخص مثقف قراها
المهم ان لندن الي مسكه يخالط عبيره
اغلى منها هوا ارض الامارات وثراها"
3,ليل,محمد عبده,N/A,0,https://www.youtube.com/watch?v=6SIKvcsLUp8,https://www.wneen.com/lyrics/27626,"ما قد عصاني بعيشتي انا
عمر دنياي لوني ابا احكي
كيف اقدر احاكيه
ما ادري وش اللي جاب هالحظ
وياي كل من شكيت لشخص لقيتها فيه
بلواي اصبح كل ها العمر
بلواي ماضي وياليته ترى كان ماضي
لا بعطشان ولاني بشارب ماي
ولاني انا ماخذ ولني بمعطيه
لاني انا المذكور ولاني بمنساي
مدري انا اللي غالي او اني اغليه
احسب خطاي وكل خطوه بممشاي
امشي برمش رضاه لو رمش بمشيه
عشت غرام الموت بحساس منفاي
ما ادري لاي غلطه اليوم بنفيه
ذوبت لك عمري مثل سكر بشاي
عمر الحياه يا سكر العمر امليه
كل الحواس تقول وش جاي
وش جاي خايف تضيع اصابعي بصبع يديه
ابغي اشبه نظرتي ترسم خطاي
حتى القصيده ما لقت اي تشبيه
مدري عازف عود هالحزن والناي
ما اقدر اذمه ولا بعد اقدر اغليه
قالولي هذا حزنك قلت شو الراي
ايت حزن ات كابه ش اسميه
يومي انا هذا انا عشت دنياي
ليل وراه الليل وش عقبه يجيب
عشب بزمان قلت لطير مولاي
كل من رفع جنحان فزيت لبيه"
3,قيمة الدمعة,محمد عبده,N/A,2009,https://www.youtube.com/watch?v=4j0ocPJ469s,https://www.wneen.com/lyrics/27625,"القلب بين الحزن و الهم والغي
يرسل بشكل لا ارادي تحيه

ما يحس به و عيوني اترجمه مي
ويصبه لجفن رموشه تهيت

والجفن عد العين لو قلت له عي
مايقدر يعيي و عينه ما عيت

وعيوني اكرم من عطا حاتم الطي
لو العطا يفيض لا لاهت فيت

يا اصحابي الايام ما عادها هي
ايامنا الحلوه تروح و على ايه

حال المشاعر فاقده حبكم لي
لين اجرحتني عبره ما تريت

تجمعوا باحزانكم وابكوا اشوي
لوني بحزن الاحبه لغيثت

اما بكيتوني وانا بينكم حي
واكشفتوا الحزن اللذيذ المبيت

ادموعكم وانا في قبري ولا شي
وش قيمه الدمعه على قبر ميت"
3,خير الكلام,ابوبكر سالم و حسين الجسمي,الحب من نظرةناصر الكبيسي,2011,N/A,https://www.wneen.com/lyrics/27623,"اذا شفت الزمن مقفي بعينه نية التجريح
رهنت النفس للعليا الين تموت مرهونه
ترى خير الكلام الذكر واشرف مفرده تسبيح
ودنيتنا قيصدة واعتقد ما هي بموزونه
يطيح المزن لكن السحابة ثابتة ما تطيح
مثل مداتنا لامن عطينا جات مضمونه
و انا ماني بطير صاده القناص بالتلويح
انا طير على الغيمة يحوم و لونها لونه

من التلميح ما يكفي عن الشرح ومن التلميح
ما يجرح لي زوايا خافقي ويحطم ركونه
قصيدي كان ما بكى السحاب ولا استثار الشيح
يمين الله لاطبع بنات الفكر من دونه
اعسف القاف للمعنى مثل عسفي ببنات الريح
وتجي قافي مثل شيخ بني عمه يحشمونه
انا اعشق بكل احساس لكن مستحيل اصيح
انا لي هامة عيت تطيع الذل مجنونه

انا سدي حفظ سر الكلام ولا احب ابيح
و عذالي تعرف قيمتي بروح مغبونه
عجزت اداوي اهات الشعوب وفكرة التسليح
و اذا جيت اشعل اهرام الظلام مات فرعونه
و اذا عيا على الظامي نهر دجلة وعين السيح
من يلوم الحزين ليا انتثر دمعه من عيونه
ابا اشبح دام ما يقبل ميول الفكرة التصحيح
و ابا ارقى للنجوم الي تبا موتي على هونه

ترى طعن الظهر غادر و لا يحتاج له تصريح
ولدغات الحنش تقتل وخص ان جات مدفونه
يقال ان الاساطير القديمة ما تبي تنقيح
وسنون سممت تقتل ولو ماهي بمسنونه
انا ما خفت من برد الضلوع وقسوة التبريح
انا الفظ كل زفرات الغلا واللي تعرفونه
انا اخاف انثر بيوت القصايد في مهب الريح
و اجرح مهجة الاحساس والقيفان ملعونه"
3,دنيا القصيد,محمد عبده,N/A,0,https://www.youtube.com/watch?v=U3RfePXziIE,https://www.wneen.com/lyrics/27622,"اذا شفت الزمن مقفي بعينه نية التجريح
رهنت النفس للعليا الين تموت مرهونه
ترى خير الكلام الذكر واشرف مفرده تسبيح
ودنيتنا قيصدة واعتقد ما هي بموزونه

يطيح المزن لكن السحابة ثابتة ما تطيح
مثل مداتنا لامن عطينا جات مضمونه
و انا ماني بطير صاده القناص بالتلويح
انا طير على الغيمة يحوم و لونها لونه

من التلميح ما يكفي عن الشرح ومن التلميح
ما يجرح لي زوايا خافقي ويحطم ركونه
قصيدي كان ما بكى السحاب ولا استثار الشيح
يمين الله لاطبع بنات الفكر من دونه

اعسف القاف للمعنى مثل عسفي ببنات الريح
وتجي قافي مثل شيخ بني عمه يحشمونه
انا اعشق بكل احساس لكن مستحيل اصيح
انا لي هامة عيت تطيع الذل مجنونه

انا سدي حفظ سر الكلام ولا احب ابيح
و عذالي تعرف قيمتي بروح مغبونه
عجزت اداوي اهات الشعوب وفكرة التسليح
و اذا جيت اشعل اهرام الظلام مات فرعونه

و اذا عيا على الظامي نهر دجلة وعين السيح
من يلوم الحزين ليا انتثر دمعه من عيونه
ابا اشبح دام ما يقبل ميول الفكرة التصحيح
و ابا ارقى للنجوم الي تبا موتي على هونه

ترى طعن الظهر غادر و لا يحتاج له تصريح
ولدغات الحنش تقتل وخص ان جات مدفونه
يقال ان الاساطير القديمة ما تبي تنقيح
وسنون سممت تقتل ولو ماهي بمسنونه

انا ما خفت من برد الضلوع وقسوة التبريح
انا الفظ كل زفرات الغلا واللي تعرفونه
انا اخاف انثر بيوت القصايد في مهب الريح
و اجرح مهجة الاحساس والقيفان ملعونه"
3,ادب,محمد عبده,N/A,0,https://www.youtube.com/watch?v=GeDnIW42hlA,https://www.wneen.com/lyrics/27621,"الادمي لو ان دمعه عشب كان انكبت
عليه رعيان الحلال اهل النفل والعندب
لكنها دمعه تناستها الجفون وصبت
فوق الخدود وجرحت قلب الضلوع الحدب
وش عاد ياللي لك سمي لبى وعيني لبت
وانا سنا جرد المعاني من فراقك جدب
حظي يقفي بك مثل بزر رياحه هبت
واقفي مثل ما اقفيت يندب والغلا ما يندب
ولا طفت ضو الوصال وضو هجرك شبت
ابا احسب الندبات في قلب عروقه ندب
وان احملت عوج السنين المقبلات وربت
ندب علي قصيدة زينه وانا با ندب
قلوب الاحباب الحقيقية لا منها حبت
تعامل المتادبين بحشمة المتادب"
3,السندان والمطرقة,محمد عبده,نقطة ضعفيفايز السعيد,2015,https://www.youtube.com/watch?v=-PVNwi_Zryc,https://www.wneen.com/lyrics/27571,"ياللي هلك باجمل الاسماء يسمونك
قلبي يحبك وهو لا حب صدقته
علقته بنظره تغوي من عيونك
ولا الومه صراحه يوم علقته

ان كان خايف اخونك غير ظنونك
غررت قلبي من ظنونك و شرقته
لو اقدر اخون نفسي يمكن اخونك
طعم الخيانه ترى ما بعد ذقته

واللحين ناوي تفارقني على هونك
الله يخليك هذا ماهوب وقته
حلمي شجوني تحس بروعه شجونك
وشلون تبغي تفارقني ما حققته

ما اقدر اعيش بين الناس من دونك
ما بين سندان هجرانك ومطرقته
بكره احاسيس خفاقك يلومونك
شمل الاحبه بعد ما تم فرقته"
3,انت و انا,راشد الماجد و عبدالمجيد عبدالله,على كتاب اللهراشد الماجد,2015,https://www.youtube.com/watch?v=VsZid-ks2pQ,https://www.wneen.com/lyrics/27558,"يلي تمر عروق قلبي نظرتك وتدلها
الله عليك من الحسد واهل الحسد والله لنا
الشيلة اللي فوق وجهك يا حبيبي شلها
خلي الخجل منك وسولف لي ما غير انت وانا

سوالفك حلوة من زود الغلا ما املها
الله من حرف تمكن فيه شفايفكم ودنا
الا ثنيت رموشك اللي فوق خدك ضلها
يعكس في فنها تعال شوف قلبي اللي انتهى

ارسملي اللهفة ودع نفسي تبرد غلها
مصيرنا نفنى وكم واحد من الدنيا فنى
لو قلت ان الشمس بتشبه طلتك في طلها
يوم اشرقت والورد متفتح وجاهز للجنى

اقدر اقول النور وجهك يوم تشرق ظلها
ميزك من سواك عنها في الشروق وفي السنى
القلب بعدك دار ولعينك دموع تهلها
ليه الشقى ليه الزعل ليه التمسك بالعنى

اثنينهم حزن الحبايب مرها واحتلها
بعد المحبة والمودة والمواصل والهنا
ان قلت لي برجع عليها قلت روح وخلها
الامن ليس مستقر لا هناك ولا هنا

الضيقة اللي في صدر رجال وش هو حلها
خصوصا ان كان طموحاته طموحاتي انا
يلي تمر عروق قلبي نظرتك وتدلها
الله عليكي من الحسد واهل الحسد والله لنا"
3,هذا صديقي,محمد عبده,ارحبفايز السعيد,0,https://www.youtube.com/watch?v=LLu2Am082bI,https://www.wneen.com/lyrics/27557,"ياللي سالتوا وش سبايب غيبتي يا سائلين
السر بين اقلام قيفاني وبين اوراقها

اغيب لاجل احس منكم بالمودة و الحنين
و الشمس لو غابت عن الاعين لابد اشراقها

و ابواب قلبي للوجيه الطيبة في كل حين
مبطلة ما فيه واحد يستطيع اغلاقها

تواضعي لله ثم للعالم المتواضعين
اللي الا فارقتها يصعب عليك افراقها

لو قلت انا بارضي جميع اذواقكم يا سامعين
الناس لا يمكن لاحد يرضي جميع اذواقها

لكن انا مهموم و اشعر بالحزن لاني حزين
كان نفسي فيه شيئ عن فرحها عاقها

كل اصدقائي الحاضرين في خافقي و الغائبين
عن العيون اللي صورهم ثابتة في احداقها

غالين لكن الصديق اللي فقدته وين وين
اللي يموت و كلمته ما خان في ميثاقها

صديقي اللي يؤمن ان الارض تفسد دون دين
و ان الخلائق ما ينجيها سوى خلاقها

و صديقي اللي لا حضر و اهل الفخر متجمعين
يلفت عليه انظار كل الناس قبل اعناقها

و صديقي اللي حاولت انها تطيحك السنين
لكن طاحت و انت في عيون العرب و اعماقها

و صديقي اللي كلما وقف تشوف الحاسدين
قلوبها محروقه و كانه يزيد احراقها

و صديقي اللي لا زعل و الا رضا في الحالتين
نفسيته من طيبها ما هي تشين اخلاقها

و صديقي اللي قبل اشوفه ذكره الطيب يبين
و من يوم شفته كان نفسي صافحته اشواقها

و صديقي اللي يضحك احجاجه بوجه الغانمين
كان مد كفه غيمة شاق النظر براقها

و صديقي اللي كلما ضاقت علي لازم يبين
في ثقالها و خفافها و اجلالها و ادقاقها

صديقي اللي ما يدنق هامته و لا يلين
لو الليالي ترهقه ما هزته بارهاقها

و صديقي اللي شجرة اماله زرعها باليقين
قناعته لو اثمرت تظل تحت اوراقها

و صديقي اللي عين يفرشها لجيرانه و عين
لحاف للضيفان مهما تختلف في اعراقها

و صديقي اللي كلما قابل يتيم الوالدين
يموت هم ان كان دمعات الحزن ماراقها

و صديقي اللي كانه مولود ما بين الفرقدين
نظرته دايم للسماء و نجومها و افاقها

و صديقي اللي للمراجل لا يسار و لا يمين
المرجلة تعشق مواقيفه و هو عشاقها

هذا سبب واحد من اسباب الحزن يا سائلين
و السر بين اقلام قيفاني و اوراقها"
3,محبتك ( افضل سر ),عبدالمجيد عبدالله و محمد عبده,شقى قلبياريام,0,https://www.youtube.com/watch?v=i6HuQWvZ9Hk,https://www.wneen.com/lyrics/27555,"محبتك منحوته في خافقي نحت
ماهي بسلعه مشتريها من السوق
سهم الغلا لو كان من غيركم تحت
وانت تخلي اسهمك ديما فوق

ابا اسالك ياللي في خفاقي امرحت
سؤال له عامين في الصدر مخنوق
دامك شبيه العود وش فيك ما فحت
لا صرت من جمر المقادير محروق

ودامك مطر روض الغلا ليه ماطحت
واسقيت روض القلب معلوق معلوق
ودامك شبيه البرق وش فيك ما لحت
في عين من شوفك يكحل به الموق

الشمس وجهك وشعرك ليل وانزحت
ليتك تبين الشمس في لحظة اشروق
ادور الراحة معك بس ما ارتحت
وانا رغم ماشفت يدفعني الشوق

اتابعك واطاردك وين ما رحت
ولا هو صحيح كل مطرود ملحوق
دامك بتجرح خافقي ليه ما شحت
عن قلبي اللي في محبتك مرفوض

ازعلتني ياناعم العود وافرح
قلبك وانا ما زلت لوصلك اتوق
والقلب شوقه اجداه لكنك اجدحت
شوقه وغيرك فيه غال بلا دور

امسيت وانتي الذوق واصبحت اصبحت
والذوق عنك يقول يا قمة الذوق
غلاكي افضل سر حافظه ما بحت
ما بحت به لاي مخلوق"
3,ازعل عليك ( جيت بزعل ),عبدالمجيد عبدالله,يا حبي لكحسين الجسمي,0,https://www.youtube.com/watch?v=hOpDxt2iXD0,https://www.wneen.com/lyrics/27554,"جيت ابا ازعل عليك وناوي بالخصام
كل ما في خفوقي بس ازعل عليك
جيت ابا ازعل عليك وناوي بالخصام
كل ما في خفوقي بس ازعل عليك
يعني روح واروح واسري ليل الظلام
بس من يوم شفتك قلت برضا و اجيك
جيت ابا ازعل عليك وناوي بالخصام
كل ما في خفوقي بس ازعل عليك
خل روحي بروحك هذا اغلى وسام
خل عيني بعينك خل ايدي بديك
خل روحي بروحك هذا اغلى وسام
خل عيني بعينك خل ايدي بديك
يا شروق المحبه يا شموع الغرام
يا ورود بحياتي عطرها يهتديك
جيت ابا ازعل عليك وناوي بالخصام
كل ما في خفوقي بس ازعل عليك
سلم برمش عينك هالتغلي حرام
ما تموت المشاعر دامني احتويك
سلم برمش عينك هالتغلي حرام
ما تموت المشاعر دامني احتويك
انطبع في خفوقي اسمك بحرف لام
وفي عيوني عشقتك بحياتي ابيك
جيت ابا ازعل عليك وناوي بالخصام
كل ما في خفوقي بس ازعل عليك
دامك بوسط عيني كيف عيني تنام
ودامك بنبض قلبي كيف ما افتديك
دامك بوسط عيني كيف عيني تنام
ودامك بنبض قلبي كيف ما افتديك
مد لي كف وصلك قولها بحترام
موت احبك واحبك موت انا اموت فيك
جيت ابا ازعل عليك وناوي بالخصام
كل ما في خفوقي بس ازعل عليك
عاد تبغي الصراحه ما نويت الخصام
هذا قلبي يحاسب كل خطوة اليك
عاد تبغي الصراحه ما نويت الخصام
هذا قلبي يحاسب كل خطوة اليك
اقترب لك حبيبي بالغلى والسلام
يا حبيبي بصراحه حلوه غمضه عنيك
جيت ابا ازعل عليك وناوي بالخصام
كل ما في خفوقي بس ازعل عليك"
3,الله يجازيك,عبدالمجيد عبدالله,كمل جميلكميحد حمد - راشد الماجد,2009,https://www.youtube.com/watch?v=XOyimIX94HE,https://www.wneen.com/lyrics/27553,"عيونك و بسمه شفاك وحشتني
على ثباتك في خفوقي اهنيك
لك صوره ما عمرها فارقتني
في كل ركن و ركن القى معاليك

فرقاك و الغيبه بعد علقتني
عشقتك اكثر و اكثر الله يجازيك
و ليت الليالي يوم غصب ابعدتني
نستني طيوفك و اسمك و ماضيك

اواه من ذكرى الغلا ماعتقتني
في كل ليله اذكرك و احلم اجيك
و الناس لا من جيتها احرجتني
كن العرب متفقه اتجيب طاريك

لكن عهد كان الليالي منحتني
فرصه جديده مره التقي فيك
و مديت كف بالوفى صافحتني
اشره علي ان كان بقفي و اخليك"
3,تبسم يا قمر,عبدالمجيد عبدالله,ما نسيناحسين الجسمي,0,https://www.youtube.com/watch?v=RdM6Na9W6q4,https://www.wneen.com/lyrics/27552,"تبسم يا قمر للي عنالك
بسحب تمطر ويطرب رعدها
سرت لك نجمة من طيب فالك
وراحت من بلدها ليا بلدها

بليلة حلم ما تخطر ع بالك
بليله والف ليله من وعدها
صباح الورد ياليلي لحالك
ومساك النور ياصبح بوردها

اذا غربت والمجد بوصالك
خطر ع الشمس تشرق من سعدها
هنيالك ومن وصله هنالك
هنياله من الدنيا سهدها

سعى بطيب وبدابك وانتهى لك
و بن العطر من يدها ليدها
وتنشد يا قمر من هو سعى لك
وانا اقول النجوم ومن صعدها

هذاك اللي قبل لاسمع سؤالك
سما العليا على مجده سندها
مادامه من صور قلبك منالك
عسى دنيا الفرح دايم سعدها"
3,ساحة الشعار,محمد عبده,اطفالنافايز السعيد,2016,https://www.youtube.com/watch?v=XXi83bKUD9k,https://www.wneen.com/lyrics/27551,"كيف اودع ساحة الشعار وابعد عنها
والقصايد ما تودعني لا واودعها
القصيدة حس شاعرها ما يخلي منها
سحر يسلب عقل جمهورة لمن سمعها

والحبيب اللي له عهود الغلا ضامنها
اللي يليه معي يا ناس ولا معها
كان يامر قلبي الوله عليه او ينهاع
المشاعر لا نضيعه كنا نطوعها

ليه نودعني ونفسي بالفراق احزنها
يا نذيع علومي عن عشاق المحبه ذعها
العلوم اللي ورا قلبي ولا بينها
يا عساها تردع العزال وتجمعها

المحبة غالية والعاشق يثمنها
اشتري اسمي للوصل يا زين ولا بيعها
الطيور اللي تهاجر ترجع لموطنها
الليالي باعدتها والغلا رجعها

صرت اثامر كل نجمة من فده تهملها
تستر عيوني لا فاض الدمع من مدمعها
وامشي كاتم المفارق اتخيل كنها
قالت انطاعت لا تثني للزمان او طعها"
3,قلم رصاص,عبدالمجيد عبدالله و محمد عبده,عالصامتديم,2015,https://www.youtube.com/watch?v=kwfin7sjaYQ,https://www.wneen.com/lyrics/27549,"قلم رصاص وذهن صافي وبراية
ثورة مشاعر حقيقية ومسودة

تحلق بهاجسك وتحقق الغاية
لا صار لك من كتابات الشعر مدة

طولت صمتي وبعض الناس حكاية
واسرجت خيل الكلام وجات من حده

يشبهني الذيب يا ليلي في مسرايا
ويشبهني البحر في جزره وفي مده

اقرا حديث النبي وافسر الاية
والعمر محدود والايام ممتدة

وانا بشر في مسافات الزمن تايه
لا هو بقد الزمن ولا الزمن قده

يطمح ولده يتسلم بعده الراية
مثل ما ابوه استلم من بعد جده

عسى ايديني لقصر العز بنايه
وتردع ايادي حسود ناوي هده

اهل الرخى في الشدايد تبغي عناية
واهل الشدايد توقف ساعة الشدة

تلهيني النفس لان النفس لهاية
وتصد وانا رجل ما يعرف الصدة

والصد بين الحبايب اكبر دعاية
تودي القلب لاقصى الحزن وترده

والغالي اللي غرامه يسكن حشايه
الى الحين وانا متيم فيه واوده

لا قام يعزف من لحون الهجر نايه
عساه يمزح معي لا يكون من جده

لا قال لي وش تقول في لون حنايه
اقول يا كبر حظه محد قده

وشلون ارضيه لو ما دور رضايه
واحساسي بصدق عكس احساسه بشده

احس انه سبايب بسمة شفايه
ويحس باني سبب دمعه على خده"
